tweetDate,handle,text
Wed Jul 11 09:51:29 +0000 2018,canvasRSC,"#ApproachingTheFuture2018 Mujeres (%) en alta dirección #IBEX35: 
@bbva: 4,7%
@Mercadona: 7% (presentes en Comité Dirección)
@ZARA Inditex: 13%
@iberdrola: 16%
@bancosantander: 16%
@Telefonica: 21,5%
#IgualdadEnElIbex35, Genial serie de artículos vía @Amparopolo @expansioncom https://t.co/4viTJOx28c"
Thu Jul 12 06:40:22 +0000 2018,Uribe_guille,"Las #bolsas europeas vienen con ganancias ligeras a la espera de las actas del #BCE y del “white paper” de Theresa May

Protagonistas:

🎙SKY
🎙Norwegian air
🎙Peugeot
🎙Deutsche Telekom
🎙Repsol
🎙Cellnex

Sigue la apertura en tiempo real en @AUDIOmercados 
#ibex35 #DAX30 https://t.co/8mx1nFxzXr"
Thu Jul 12 17:39:21 +0000 2018,MaxgloOpinion,"#dowjones y #sp500

Seguimos con la idea de que este TRUMP quiere aprovechar el verano para romper los máximos, aprovechando el bajo volumen: tiene en mente batir todos los récords. 
¡Para chulo, mi pirulo!.

#ibex35 #dax #trading"
Thu Jul 12 07:21:11 +0000 2018,sergioavila_IG,"#Buenosdías #empresas

Apollo activa la venta de Altamira tras refinanciarla y en pleno calentón del sector

@InversionMadrid 

https://t.co/kZ1xAHB4Fj

via @elconfidencial

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizJueves"
Wed Jul 11 09:29:06 +0000 2018,sergioavila_IG,"#Buenosdías #empresas

Tesla abrirá una segunda planta global en China para fabricar hasta 500.000 vehículos al año

https://t.co/qtGVAg9luk

via @elpais_tec 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizMiercoles"
Thu Jul 12 16:13:25 +0000 2018,nanchisworld,La productividad por empleado del #Ibex35 aumenta 29% desde 2009. Hay casos en ke es mayor a 1millon€ por persona... #Iguales #currosmierder https://t.co/FHbRR7ih5J
Fri Jul 13 06:34:44 +0000 2018,LauraGuzmanV,¿Conseguiremos acabar la semana en el #Ibex35 con ganancias?Nos lo cuenta @ACasteloL de @ibroker_es a partir de las 9 en @phgestiona @GestionaRadio
Thu Jul 12 07:28:05 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura alcista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#Felizjueves https://t.co/KoHZn3j8qb"
Thu Jul 12 06:00:30 +0000 2018,_PeopleMatters,"Desplome del ICH en el segundo trimestre del año, se vuelve a situar en valores similares a los del 3º trimestre del 2016. Más detalles en https://t.co/l4gmDKbhnT #IBEX35 #PeopleMatters #ICH https://t.co/xzKtGsKyEg"
Wed Jul 11 11:29:02 +0000 2018,expansioncom,Videoanálisis técnico del #Ibex35 ▶ No hay muchas ganas de recogidas de beneficios https://t.co/XOYUEubVk7 por @ebolinches https://t.co/CcKO4KGCxS
Thu Jul 12 07:19:14 +0000 2018,sergioavila_IG,"#Buenosdías #empresas

Airbus enfrenta atasco en entregas de A330 por problemas del grupo chino HNA

https://t.co/mWw291tO4d

via @ReutersEspana 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizJueves"
Wed Jul 11 10:02:55 +0000 2018,sergioavila_IG,"#Buenosdías #empresas

Deutsche, tras clavar las caídas, agrava el castigo a Mediaset y a Atresmedia

https://t.co/q4iMPdGKTP

via @expansioncom 

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#FelizMiercoles"
Fri Jul 06 15:58:24 +0000 2018,dgalindost,"¡Cerramos semana muy positiva para el #Ibex35! Pleno 5 de sesiones en positivo. Encabezando el selectivo #Telefónica y #Banca. El EUR/USD, oro, plata y materias primas tb rebotando. Si #Trump no la fastidia podemos tener un buen mes de Julio. 💪💪 https://t.co/Be6B0JDl0e"
Wed Jul 11 06:16:15 +0000 2018,MoloBartolo,"@susanadiaz @CEAes_ Las que realmente mandan en #España, #PPcorrupto un mandado (a cambio de algo digo yo), #PSOE no parece que les discuta nada tampoco....
#EstafaBancoPopular ejemplo de que la ley se salta si #Ibex35 levanta el teléfono
#Encierro2TVE #CristianoRonaldo
#vídeo #FelizMiercoles https://t.co/1mdhI04MV6"
Mon Jul 09 15:42:21 +0000 2018,ExpansionBolsa,"El #Ibex35 cierra con subidas del 0,22%, hasta los 9.927 puntos https://t.co/aEZFctBY6w #Bolsa #mercados https://t.co/H5Lnuysp0n"
Mon Jul 09 14:08:59 +0000 2018,Albitamix,"#IBEX35 Esta semana es importante para nuestro índice, ya que ha decidido superar la resistencia y la está testeando, a ver si se apoya e impulsa a la Dir. bajista al menos alcanzar los 10050 ... a ver qué hace el precio 🧐 https://t.co/anSmKV9xFi"
Tue Jul 10 07:02:52 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura bajista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

#Felizmartes https://t.co/RvhgAylhIi"
Tue Jul 10 07:03:25 +0000 2018,sergioavila_IG,"#Buenosdías #apertura #GAP

Acciones españolas que han abierto con hueco de apertura alcista

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 

via @ProRealTimeES a través de @IGEspana  

#Felizmartes https://t.co/D7JDuaMMfa"
Mon Jul 09 19:35:48 +0000 2018,a_iturralde,"Con @78laurablanco, en el #consultorio de #MercadoAbierto en @CAPITALRADIOB analizamos las probabilidades de una continuidad en la subida entrando al detalle en #Ibex35, #Dax30, #telefonica, #Prosegur y más.
#Bolsa #Trading
https://t.co/nJ9oHT4hvu"
Fri Jul 06 06:32:02 +0000 2018,expansioncom,El #Ibex35 refuerza la subida conseguida durante la semana https://t.co/zk6Slm7oZa #mercados #Bolsa https://t.co/YCzwX7dhm8
Tue Jul 10 15:29:09 +0000 2018,expansioncom,"¿Qué cotizadas se comportarán bien este verano? Repasa nuestro #EncuentroDigital con @sergioavila_IG , analista de mercado en @IGEspana 📝 https://t.co/mqrNEABO3o #ibex35 #bolsa https://t.co/A53103pPxJ"
Fri Jul 06 17:30:29 +0000 2018,gestionyfondos,"Recién publicado en @inBestia “AnnualCycles Strategies (Albert Parés), un fondo consistente gestionado en base a pautas estacionales” https://t.co/ATGWoSrs9y #ibex35 #eurostoxx50 https://t.co/4lDsW1Z8u3"
Mon Jul 09 15:38:55 +0000 2018,bolsamania,"Cierre 📈| El #Ibex35 (+0,22%) se acerca a los 10.000 puntos impulsado por la banca e Inditex https://t.co/TIFbgxvVSE"
Fri Jul 06 07:00:10 +0000 2018,LauraGuzmanV,¿Continuará el rebote del #ibex35? ¿Qué niveles debemos vigilar?Nos lo cuenta @ebolinches en la apertura de #bolsas europeas en @phgestiona @GestionaRadio
Mon Jul 09 08:15:11 +0000 2018,expansioncom,🤔¿Desconoces lo que significa este término en el argot  bursátil? Sal de dudas con nuestro #diccionarioeconómico 👉 https://t.co/uIlQe4r9Vj  #mercados #ibex35 #Bolsa https://t.co/CJ4X9bVt7s
Tue Jul 10 06:41:43 +0000 2018,Uribe_guille,"Las #bolsas europeas vienen con ganancias a la espera de datos clave en 🇬🇧 y en ZEW en 🇩🇪 

Protagonistas:

🎙Repsol
🎙ACS
🎙Sky
🎙Siemens
🎙Deutsche Telekom
🎙Danone
🎙Tesco

Sigue la apertura en tiempo real en @AUDIOmercados 
#Ibex35 #DAX #WallStreet #EURUSD https://t.co/e2mc72mUAa"
Thu Jul 05 17:01:42 +0000 2018,Binguero_el,"#IBEX35 Ha llegado justo a la resistencia en 9920. A un escaso 1,35% de llegar al precio teórico de esa cuña descendiente. https://t.co/1vvyHpQZaw"
Sun Jul 08 11:54:55 +0000 2018,Roger_bolsa,"En un gráfico siempre intentamos ver la versión que nos interesa... Si somos alcistas intentaremos ver ""cosas"" alcistas y por el contrario si estamos cortos nuestra mente intentará buscar señales cortas. Aquí está mi versión optimista/pesismista del #Ibex #Ibex35. https://t.co/KF1DwvCYjw"
Sat Jul 07 08:22:39 +0000 2018,IsabelRMora,"La oscuridad de la luz @ctxt_es @Emiliodelape https://t.co/w4FxAdklFl “Las grandes compañías eléctricas y de gas, que cotizan en el #ibex35 ganaron el año pasado 9.000 millones de euros. (...) En contraste, el número de hogares con pobreza energética se acerca a los 2 millones”"
Tue Jul 10 16:08:41 +0000 2018,RSE_Extremadura,"La CNMV publicará el nombre de las empresas a las que abra expediente
   https://t.co/ARh4cY5hBC @CNMV_MEDIOS #Reputacion #RSE #RSC #BuenGobierno #IBEX #Ibex35 #InvertirMejor #ISR https://t.co/7hm3rkmM81"
Mon Jul 09 06:41:36 +0000 2018,Uribe_guille,"Las #bolsas europeas vienen con ganancias a la espera de #draghi y mirando a la crisis del #brexit tras la dimisión de David Davis

Protagonistas:

🎙Daimler
🎙AIR France
🎙Telefónica 
🎙Repsol
🎙ACS
🎙Colonial

Sigue la apertura en tiempo real en @AUDIOmercados 
#ibex35 #DAX30 https://t.co/BUd3Pg3noj"
Tue Jul 10 13:36:04 +0000 2018,sergioavila_IG,"Finalizado en ""Encuentro Digital"" con @expansioncom
 
Repaso de las acciones que más me gustan del #Ibex35, #IbexMediumCap y #IbexSmallcap y de las #FAANG, así como cuales pueden ser las mejores oportunidades entre las preferidas de #WarrentBuffet.

📶https://t.co/2204C61hI5 https://t.co/DmWc1CAwWt"
Thu Jul 05 11:18:55 +0000 2018,a_iturralde,"Cuando quieres que te permitan comprar un valor más barato y la cosa se está desmadrando al alza:
#Naturgy #GasNatural #Bolsa #Trading #MorganStanley #Ibex35 #MercadoContinuo
https://t.co/nSd6Btzy6P"
Tue Jul 03 07:44:28 +0000 2018,LauraGuzmanV,"""La temporada de resultados debería marcar la cotización del mercado en los próximos días,pero la coyuntura económica no es favorable"" @JoanMarcRibes de @blackbird_AV en #ConsultorioPH de @phgestiona en @GestionaRadio #Bolsa #Ibex35"
Thu Jul 05 07:27:59 +0000 2018,San_Pin_5,"Una vez tras otra se presiona en contra de la voces que no siguen el coro del #IBEX35
La libertad de expresión es un valor de la democracia #JeSuisProtestona
Denuncias hechas por perfiles pseudo-anónimos sin contrastar reciben una atención exagerada.
Ánimo @protestona1 https://t.co/JTIkyQoIpV"
Mon Jul 02 07:52:56 +0000 2018,Amparopolo,"Si os interesan los temas de #igualdad y #diversidad, hoy empezamos en @expansioncom una seriede artículos que analizan la representación de las mujeres en las grandes empresas españolas. Cada día una empresa. Hoy, Inditex, el dueño de @ZARA #igualdadEnElIbex35 #Ibex35 https://t.co/dYPB7I2i1c"
Mon Jul 02 16:43:45 +0000 2018,a_iturralde,"Con @78laurablanco, en el #consultorio de #MercadoAbierto en @CAPITALRADIOB echamos un rato a gustito hablando del #Ibex35, #Dax30, #telefonica, #BBVA, #DeutscheBank y aunque vengamos algo cobardones, un valor aparece.
#Bolsa #Trading
https://t.co/aaE6CPpG5E"
Wed Jul 04 07:33:47 +0000 2018,pakotrading,"#FelizMiércoles  nuestro #IBEX35 
@rubengilm @Fredy_Rotonda @avalonmarga @Inversor_IBEX @adrianvguzman @invertiryespecu @BolsaWallStreet @AirForceMaiden @bizkai https://t.co/h59oJ6KT1L"
Sat Jun 30 08:36:07 +0000 2018,gueromex100,"@eldiarioes @nefeerr @nestorcevic BBVA y sus tentáculos o fondos disruptivas, todo lo tocan ... #IBEX35 #DelawareNoEsTetuan #CabifyNoNosAmordaza"
Thu Jul 05 09:11:58 +0000 2018,pastoreta1,"#JeSuisProtestona
Cs más de lo mismo ¡no! 
La regeneración no está en partidos titulados por el #ibex35, no más corrupción, no mas capitalismo de amiguetes, no más parasitar las instituciones con las mismas políticas. 
No más mordaza @TwitterEspana @protestona1 se queda https://t.co/F2Nw7Bv2vI"
Wed Jul 04 15:38:57 +0000 2018,ExpansionBolsa,"El #Ibex35 cierra la sesión con subidas del 1%, hasta los 9.757,5 puntos https://t.co/UmqIaHClia #Bolsa #mercados https://t.co/mN3SaWLwyD"
Wed Jul 04 19:12:34 +0000 2018,MaxgloOpinion,"Para el Ibex35 y el DAX, esta es la clave del mercado alcista: la XAR Roja del Stoxx Bank Europe. Pero cuando esté abierto EEUU.

#ibex #trading #dax https://t.co/ZRwbjIoebr"
Thu Jul 05 07:26:05 +0000 2018,LauraGuzmanV,"""Mercado lleva unos días con bastante estabilidad.Estamos en zona de soporte y puede continuar el rebote"" @nicolas_lopezm de @mgvalores en @phgestiona @GestionaRadio #bolsas #Ibex35"
Fri Jun 29 15:38:04 +0000 2018,ExpansionBolsa,"El #Ibex35 cierra la sesión con subidas del 0,35%, hasta los 9.622,7 puntos. En la semana cae un 1,73 https://t.co/qRazQCLfuY #Bolsa #mercados https://t.co/AWPTCUqiXX"
Tue Jul 03 08:42:03 +0000 2018,expansioncom,#Colonial amenaza el liderazgo en el #Ibex35 de #CieAutomotive https://t.co/qrp2COFQnv https://t.co/wGk7U6WDSY
Thu Jul 05 05:21:42 +0000 2018,NoticiasdeAita,Sobre todo en el #IBEX35 les recomiendo vigilar 👇👇👇 https://t.co/jEF5lwrwfP
Mon Jul 02 11:02:12 +0000 2018,rumbopropio,"✅ Lo están haciendo: 

▶ #CDR confeccionan listas de empresas.
▶ Su coartada es perjudicar al #Ibex35.
▶Resultado: más ruina para #Cataluña. 
#Lasilenciosacat 
#CataluñaEsEspaña https://t.co/cvcqfk69gr"
Thu Jul 05 06:30:13 +0000 2018,StaminaTraders,"Como vienen los #futuros
#IBEX35 -0,03%
#DAX -0,16%
#esx50 -0,15%
#sp500 +0,11%
@StaminaTraders @cdemercados @ramonmorell @kaumarkets @BotelloMas @megabolsa @MasQueTrading @NoticiaEconomia @NoticiasdeAita @BolsaInversion @ForoBolsa @bolsafinanzas @ViveLaBolsa @CapitalBolsa"
Wed Jul 04 08:37:12 +0000 2018,a_iturralde,"Con @LauraGuzmanV en el consultorio de @phgestiona de @GestionaRadio, explicamos cómo actuar en caso de #OPA con dos ejemplos de actualidad #Hispania y #NhHoteles. Y de ahí vamos a más. #Ibex35, #BancoSantander, #Bankia, #Caixabank, #IAG.
#Bolsa #Trading
https://t.co/S2zV4QW1qF"
Mon Jul 02 15:54:04 +0000 2018,CAPITALRADIOB,"#PODCAST: Así funciona el VIX del #Ibex35. Cómo anticipar la volatilidad en el mercado. Con @KiqueKas responsable de formación del Instituto @GrupoBME

🎙️https://t.co/AN7S02mdSh 

@78laurablanco #MercadoAbierto https://t.co/1qoSjbPlB5"
Mon Jul 02 07:16:40 +0000 2018,blogocorp,"Día de congreso en @upfbarcelona. #PRMeeting8 
Presentando resultados de mi tesis sobre #socialmedia #Ibex35 #Fortune500 con @ferranlalueza 😁 https://t.co/TXOIPdC9zL"
Thu Jul 05 15:57:15 +0000 2018,dgalindost,"¡Buena semana está quedando para el #Ibex35! Importante el cierre semanal de mañana. Los 10.000 puntos clave a corto plazo. La reacción del lunes, y el posterior acuerdo en Alemania, han cambiado el sentimiento del mercado. Con la #banca y #Telefónica rebotando en soporte. 👍 https://t.co/sIDj8UzJg1"
Wed Jul 04 06:13:23 +0000 2018,baphomed75,"Bon diaaaa @InesArrimadas @jordi_canyas @carrizosacarlos @Albert_Rivera @GirautaOficial @CiutadansCs @CiudadanosCs 
Us ha caigut això.
Els de la regeneració democràtica era oi? #MovimientoCiudadano #EspañaCiudadana #IBEX35 #MarcaEspaña #MundialDeRusia2018 #Rusia2018 #corrupción https://t.co/GoGJi07eVP"
Tue Jun 26 15:40:06 +0000 2018,ExpansionBolsa,"El #Ibex35 cierra la sesión con subidas del 0,2%, hasta los 9.637,4 puntos https://t.co/gUvbVamYTD #Bolsa #mercados https://t.co/ZT1GK47diU"
Mon Jun 25 07:46:23 +0000 2018,javierjuantur,"La caida de M. Rajoy, hace temblar al #Ibex35, pero tranquilos, que viene el recambio.
La #MafiaPP de #MRajoy autorizó sobrecostes de obra pública por 600 mill de €, el 73% de su precio, en tan solo 3 años.
#ACS del #CapoFlorentino, la más beneficiada.
https://t.co/ZPrOPCYpWy https://t.co/eyKxANz03b"
Tue Jun 26 16:43:00 +0000 2018,CristinaSegui_,"Jajajaja Cómo mola el rollo de los impuestos a las grandes empresas, ¿eh?. Los camareros, esos malditos capitalistas del #Ibex35. Hacienda avisa: las propinas a los camareros deben tributar por IRPF - Libre Mercado https://t.co/hAQV6puVYl"
Wed Jun 27 19:06:23 +0000 2018,sergioavila_IG,"#Buenastardes

#Facebook revoca prohibición de anuncios de #Criptomonedas, mantiene prohibición de #ICOs

https://t.co/2XKCLKEGYh

via @EsCointelegraph

#Trading #Bolsa #Mercados #Acciones #Índices #Divisas #Ibex35 #Nasdaq

#FelizMiercoles"
Mon Jun 25 09:11:30 +0000 2018,MaxgloOpinion,"¿Pero hiciste la operación cuando lo dijo Maxglo? 
¿Ah que no tenías el Plan Colabora? 
¿Pero si es casi gratis hombre!
 Anda, contrátalo ya, no lo dejes para otro día. 
Además, ayudas a otros.
 https://t.co/u1K8UQjqBD

#ibex35 #trading #dax #bolsa #DowJones https://t.co/bMowO3NI38"
Mon Jun 25 17:05:37 +0000 2018,a_iturralde,"Con @78laurablanco, en el #consultorio de #MercadoAbierto en @CAPITALRADIOB hablamos un poco de todo. #Ibex35, #Dax30, #VDAX, #Hispania, #CieAutomotive y mucho más.
#Bolsa #Trading
https://t.co/pvRfWUAbGg"
Tue Jun 26 21:13:16 +0000 2018,MaxgloOpinion,"DEOLEO: objetivos alcistas que busca a corto plazo by @MaxgloOpinion

https://t.co/7r2U5WJb6a

#ibex35 #trading #bolsa #dax #dowjones #mercados"
Thu Jun 28 07:40:03 +0000 2018,expansioncom,#GoldmanSachs aconseja a los multimillonarios invertir en #Bolsa española https://t.co/izoMYYfEh5 informa @RcasadoRoberto  #ibex35 #mercados https://t.co/0PB8Rc1xOU
Tue Jun 26 16:02:28 +0000 2018,expansioncom,🤔¿Desconoces lo que significa este término financiero? Sal de dudas con nuestro #diccionarioeconómico 👉 https://t.co/uIlQe4r9Vj #mercados #ibex35 #Bolsa https://t.co/4CY7t7sEAv
Wed Jun 27 12:08:06 +0000 2018,Fredy_Rotonda,"La idea era muy buena, pero apure demasiado y se fue... Pensé que tocaría los 9475 …. #Ibex35 https://t.co/VjtIqw9i4I"
Mon Jun 25 09:05:04 +0000 2018,MaxgloOpinion,"Estamos ejecutando todo el proceso bajista que adelantábamos hace días:

Ibex35 13-06-18 – 4 horas 
https://t.co/cN6I3dWkBf https://t.co/OzjaPe7Bwb"
Thu Jun 28 21:30:53 +0000 2018,lascaldasTR,"Análisis de la situación de #CIEAUTOMOTIVE en el canal de Telegram https://t.co/9gRzeOgG3H                     

#CIE #IBEX35  #TRADING #ASTURIAS #SWINGTRADING #OPERATIVABURSATIL https://t.co/B7bmiEwpav"
Thu Jun 28 20:03:21 +0000 2018,CazallasHuer,"HSBC rebaja otro 28% a Dia, hundido a mínimos https://t.co/mhZ80hpki6 vía @expansioncom  #AfectadosDia #Empresa #Ibex35 #Economía #Inversión #Supermercados #Franquiciados"
Thu Jun 28 16:11:00 +0000 2018,finect,"-0,72%. Así ha caído el #Ibex35 hoy, perdiendo los 9.600 puntos. https://t.co/tlOGjZsLo4"
Sun Jun 24 09:29:09 +0000 2018,javierjuantur,"Los sobornos del #Ibex35.
Gallardón, ese magnífico alcalde y gestor de lo público.
Las obras de la #M30 costaron un 48% más de lo presupuestado, 3.703 mill de €, rampas que no van a parte alguna y que costaron 11,5 mll de € para no usarse jamás.
https://t.co/u2aXb9gWNz https://t.co/qMI5x0SKf8"
Wed Jun 27 10:04:38 +0000 2018,expansioncom,"💬 ¿Cómo evitar vaivenes en #Bolsa este verano? Consúltalo #endirecto en nuestro #EncuentroDigital con @nat_aguirre_R4, directora de Análisis y Estrategia de @Renta4 y su equipo de analistas 👉 https://t.co/N6kOGiaWwt #ibex35 #mercados https://t.co/o1NBPD4Wxw"
Tue Jun 26 07:38:03 +0000 2018,LauraGuzmanV,"""Si #Ibex35 pierde los 9.600 volveremos a ver los mínimos anuales 9.400"" @JoanMarcRibes de @blackbird_AV en #ConsultorioPH de @phgestiona de @GestionaRadio"
Wed Jun 27 08:19:20 +0000 2018,a_iturralde,"Con @LauraGuzmanV en el consultorio de @phgestiona de @GestionaRadio, Superconsultorio. Le damos a todo. #Ibex35, #Dax30, #Indra, la fuerte caída de #IAG, #Netflix, #Bankinter, #DeutscheBank y tratamos temas de operativa.
#Bolsa #Trading #Bancos, #Stoploss
https://t.co/cskQVeJGUo"
Thu Jun 28 16:12:55 +0000 2018,a_iturralde,"Con Rocío Arviza en el #consultorio de @TiempoRealRadio en @GestionaRadio hablamos del #Ibex35, #BancoSantander, #Telefonica, #CieAutomotive, #Amadeus, #SiemensGamesa y más.
https://t.co/Wa7VZTta1m"
